Date,ABCB,ASB,AUB,AVAL,BAC,BAP,BBD,BBVA,BCH,BCS,BMA,BMO,BNS,BOKF,BPOP,BSAC,BSBR,C,CBSH,CFG,CFR,CIB,CM,COLB,DB,EWBC,FCNCA,FHN,FITB,FLG,FNB,GBCI,GGAL,HBAN,HDB,HOMB,HSBC,HWC,IBN,ING,ITUB,JPM,KB,KEY,LYG,MFG,MTB,MUFG,NWG,PB,PNC,PNFP,RF,RY,SAN,SHG,SMFG,SSB,TD,TFC,UBS,UBSI,UMBF,USB,VLY,WAL,WF,WFC,WTFC,ZION
2018-06-27,48.249298095703125,20.09733009338379,30.029958724975582,5.186576843261719,23.21275329589844,141.6968536376953,3.426337957382202,4.415494918823242,18.606050491333008,7.457669258117676,40.73576354980469,55.00712585449219,37.018341064453125,75.77381134033203,35.87458419799805,20.90690803527832,4.3348565101623535,49.75687026977539,41.91090393066406,28.080286026000977,85.09014892578125,22.82084846496582,29.607309341430664,28.08047866821289,8.831591606140137,53.9824104309082,396.6472473144531,13.398016929626465,21.20120429992676,22.96053504943848,9.84745979309082,30.17782211303711,24.6722354888916,10.361220359802246,24.25239372253418,18.119464874267575,29.53029060363769,37.37243270874024,7.729288101196289,8.923544883728027,2.967130661010742,82.62776947021484,39.92242813110352,13.34132480621338,2.296483278274536,3.099858283996582,130.76104736328125,5.256450176239014,3.988324642181397,53.171688079833984,101.19197082519533,56.4254150390625,12.829838752746582,55.044193267822266,4.085755825042725,32.102203369140625,7.408088207244873,71.44900512695312,40.80440139770508,35.43168258666992,11.50592803955078,26.2803897857666,66.15792846679688,35.89405822753906,8.70559310913086,49.44594192504883,32.021278381347656,42.51915740966797,76.93917083740234,40.55980682373047
2018-06-28,48.29402542114258,20.133869171142575,29.6612606048584,5.186576843261719,23.566200256347656,142.8587188720703,3.546653985977173,4.454398155212402,18.74342536926269,7.570097923278809,42.61723327636719,55.39739608764648,37.04452133178711,76.88165283203125,35.961666107177734,21.081077575683597,4.460418701171875,50.83623123168945,41.885032653808594,28.044790267944336,85.19183349609375,23.42732810974121,29.72832489013672,28.12806701660156,8.908166885375977,53.94974899291992,392.8960266113281,13.302057266235352,21.193828582763672,22.939916610717773,9.876509666442873,30.402097702026367,26.213777542114254,10.368183135986328,24.360774993896484,18.10363006591797,29.76491928100586,37.37243270874024,7.537969589233398,8.99906063079834,3.074592113494873,83.98038482666016,39.11319351196289,13.382293701171877,2.346098661422729,3.0906870365142822,130.92405700683594,5.256450176239014,4.017956256866455,52.83594512939453,101.39388275146484,56.15327072143555,12.923223495483398,55.34149932861328,4.124521255493164,31.71141624450684,7.398578643798828,71.40824890136719,40.98381042480469,35.403717041015625,11.551496505737305,26.24468994140625,66.2272720336914,35.95927810668945,8.684463500976562,49.548973083496094,31.85691261291504,42.7984619140625,76.32083129882812,40.65155029296875
2018-06-29,47.712684631347656,19.951171875,29.25494956970215,5.23010778427124,23.171653747558597,145.31155395507812,3.5885024070739746,4.538687705993652,18.779788970947266,7.51763105392456,40.22262573242188,55.8382682800293,37.86441421508789,76.58028411865234,35.795413970947266,21.054283142089844,4.484335422515869,50.86663055419922,41.84624481201172,27.61180305480957,84.6755142211914,23.368633270263672,30.04983329772949,27.801780700683597,9.03579044342041,53.26350402832031,391.9339294433594,13.169177055358888,21.16433334350586,22.77488136291504,9.745793342590332,29.914867401123047,24.560522079467773,10.27766227722168,24.21780014038086,17.866044998168945,29.891735076904297,36.78110122680664,7.681457996368408,9.01164722442627,3.098473310470581,83.39612579345703,39.180625915527344,13.34132480621338,2.360274314880371,3.109029531478882,132.0649871826172,5.228687763214111,4.02980899810791,53.37471008300781,101.0423812866211,55.65432357788086,12.77236557006836,55.9658203125,4.140027046203613,31.99410629272461,7.389069080352783,70.30777740478516,41.52202606201172,35.25693130493164,11.650227546691896,25.99473571777344,66.08856964111328,36.24915313720703,8.564726829528809,48.604522705078125,32.85057067871094,44.24290466308594,75.81568908691406,40.28457260131836
2018-07-02,48.56231689453125,20.133869171142575,29.87946510314941,5.148093700408936,23.24563407897949,144.89198303222656,3.572693347930908,4.467365264892578,18.131303787231445,7.457669258117676,39.48371505737305,55.49858093261719,37.16958236694336,76.81651306152344,35.77165603637695,20.52507781982422,4.412586688995361,51.0490608215332,42.1954460144043,27.95250701904297,85.67684936523438,23.182785034179688,29.94265365600586,28.257211685180664,9.052806854248049,53.6556396484375,394.8299865722656,13.213470458984377,21.44455337524414,22.754249572753903,9.77484130859375,30.433034896850582,24.45626640319824,10.32640266418457,23.952613830566406,17.976917266845703,29.49860191345215,37.37243270874024,7.710156917572021,9.043112754821776,3.087721347808838,84.10043334960938,39.06260681152344,13.56663990020752,2.346098661422729,3.063173294067383,132.01844787597656,5.108381748199463,3.982398271560669,53.52304458618164,101.65567779541016,56.56148147583008,12.851383209228516,55.63136672973633,4.124521255493164,31.794565200805664,7.274952411651611,70.83763122558594,41.20626831054688,35.76020812988281,11.528712272644045,26.10185813903809,66.88618469238281,36.53178787231445,8.628117561340332,49.05098724365234,32.79079818725586,44.94516754150391,76.79985046386719,40.490997314453125
2018-07-03,47.2208137512207,20.02425765991211,29.66878700256348,5.261653900146484,22.834640502929688,147.6223907470703,3.728257656097412,4.506270408630371,18.690900802612305,7.420192718505859,46.13389587402344,55.89608001708984,37.30193328857422,76.40921020507812,35.92999649047852,21.349029541015625,4.53814697265625,50.21294403076172,41.9432373046875,27.654396057128903,84.80067443847656,24.5717887878418,30.094772338867188,28.209627151489254,9.103857040405272,53.41055679321289,393.9552917480469,13.1470365524292,21.319190979003903,22.836763381958008,9.78210163116455,30.3557071685791,26.31059837341309,10.249808311462402,24.10480690002441,18.07986259460449,29.63175392150879,37.05705642700195,7.662327289581299,9.01164722442627,3.168348789215088,82.92393493652344,39.13004302978516,13.43691349029541,2.3248353004455566,3.063173294067383,131.21897888183594,5.126890182495117,3.934988498687744,53.10921096801758,100.5113525390625,56.28932571411133,12.61432933807373,56.07732772827149,4.155532360076904,31.70309829711914,7.274952411651611,70.83763122558594,41.37849807739258,35.284889221191406,11.498332977294922,26.137563705444336,66.72144317626953,36.212921142578125,8.606986999511719,49.23987579345703,33.246543884277344,44.338661193847656,76.93049621582031,40.00932312011719
2018-07-05,47.48912048339844,20.060791015625,29.73651695251465,5.280578136444092,22.9497184753418,146.60897827148438,3.7440783977508554,4.778590679168701,18.610092163085938,7.5251264572143555,45.75075912475586,55.975582122802734,37.73206329345703,77.4111557006836,35.977508544921875,21.22845458984375,4.491249561309815,50.59300231933594,41.90445327758789,27.810546875,84.85546875,24.38104248046875,30.25035285949707,28.31840133666992,9.469712257385254,53.5330924987793,394.2663269042969,13.117505073547363,21.252824783325195,23.18746757507324,9.760316848754885,30.71921157836914,26.645708084106445,10.270699501037598,24.45993423461914,18.095706939697266,29.87272071838379,37.569557189941406,7.624062538146973,9.23190212249756,3.183279037475586,83.46305084228516,39.86341857910156,13.361807823181152,2.367362260818481,3.063173294067383,131.2344970703125,5.136144638061523,3.982398271560669,53.22633361816406,101.40137481689452,56.606842041015625,12.54249668121338,56.33744430541992,4.302836418151856,31.902650833129883,7.284461975097656,71.65277862548828,41.35696792602539,35.50857162475586,11.551496505737305,26.53034210205078,66.84283447265625,36.18393325805664,8.628117561340332,49.44594192504883,33.007469177246094,44.083290100097656,76.6082534790039,40.047550201416016
2018-07-06,47.6679916381836,20.316577911376957,29.909578323364254,5.312125205993652,23.04013442993164,147.51910400390625,3.80208683013916,4.817493438720703,18.62221336364746,7.532622337341309,45.326568603515625,56.33695602416992,37.91073226928711,77.94878387451172,36.460487365722656,21.174861907958984,4.593460559844971,51.03386688232422,42.18896865844727,27.93122291564941,85.29354095458984,24.65493392944336,30.399005889892575,28.52911758422852,9.750486373901367,53.88438034057617,396.8318786621094,13.206088066101074,21.48879623413086,23.24935531616211,9.825674057006836,31.06722640991211,26.913806915283203,10.354256629943848,24.494525909423828,18.246173858642575,29.891735076904297,37.76665878295898,7.662327289581299,9.28224754333496,3.24897575378418,83.73665618896484,40.55463790893555,13.450568199157717,2.367362260818481,3.063173294067383,131.14134216308594,5.173161506652832,3.976472616195679,53.33564758300781,101.71549224853516,56.92434310913086,12.63588047027588,56.813106536865234,4.333847999572754,32.44308853149414,7.284461975097656,72.06036376953125,41.6009635925293,35.79515838623047,11.67301082611084,26.708879470825195,67.41504669189453,36.386844635009766,8.747852325439453,49.53178787231445,33.948829650878906,44.602012634277344,77.00887298583984,40.200469970703125
2018-07-09,47.80213165283203,20.718521118164062,30.63192749023437,5.198564529418945,23.878557205200195,148.5067138671875,3.8073575496673584,4.843428611755371,18.876758575439453,7.622560977935791,47.26277923583984,56.61880874633789,37.93719482421875,79.38247680664062,36.8642807006836,21.315534591674805,4.635547161102295,52.40206909179688,43.23658752441406,28.74750518798828,87.65605926513672,24.16095733642578,30.526918411254883,28.99134063720703,9.818551063537598,55.27314376831055,402.5267333984375,13.442307472229004,22.09349822998047,24.07453346252441,10.014491081237791,31.604352951049805,27.12232208251953,10.591005325317385,24.75971794128418,18.68174362182617,30.34195327758789,38.77587127685547,7.700591087341309,9.357763290405272,3.2579362392425537,86.3277816772461,41.557762145996094,13.853405952453612,2.381537675857544,3.109029531478882,133.9665985107422,5.321230888366699,4.023882865905762,54.85039138793945,103.80213928222656,58.14902877807617,12.980690002441406,57.11039733886719,4.38036584854126,33.291168212890625,7.436617851257324,73.1200942993164,41.89202117919922,36.75275802612305,11.688202857971191,27.244483947753903,68.47271728515625,37.22749710083008,9.015501022338867,50.67372512817383,34.64365005493164,45.30428695678711,78.39366149902344,41.23262023925781
2018-07-10,47.44439697265625,20.426204681396484,30.368558883666992,5.261653900146484,23.69771957397461,148.31948852539062,3.838999509811402,4.726719856262207,19.02221298217773,7.547610759735107,47.37224960327149,56.69109344482422,37.93719482421875,78.42940521240234,37.05430221557617,21.268644332885746,4.665609359741211,51.86238479614258,42.861515045166016,28.42098617553711,86.98329162597656,24.214752197265625,30.537294387817383,28.597091674804688,9.724961280822754,54.186649322509766,396.6570129394531,13.242997169494627,21.901763916015625,23.826976776123047,9.883773803710938,31.23069190979004,27.21169090270996,10.430850982666016,25.07795143127441,18.52334976196289,30.08831024169922,38.23973083496094,7.691024303436279,9.30742073059082,3.296755790710449,85.79667663574219,40.84967422485352,13.73732852935791,2.374450206756592,3.0906870365142822,133.42333984375,5.284213542938232,3.917210578918457,53.94465637207031,103.02435302734376,57.19649505615234,12.84420680999756,57.42255783081055,4.341601371765137,32.90870666503906,7.351029872894287,72.46794891357422,42.0657958984375,36.571022033691406,11.612252235412598,26.887414932250977,67.48438262939453,37.21299743652344,8.959155082702637,50.210079193115234,33.68733596801758,45.18457794189453,77.27887725830078,40.842681884765625
2018-07-11,46.639495849609375,20.49927520751953,29.99987030029297,5.179637432098389,23.574419021606445,147.6223907470703,3.7388041019439697,4.577591419219971,18.648475646972656,7.5251264572143555,47.20121383666992,56.091217041015625,37.59310150146485,78.38050842285156,36.84051513671875,21.174861907958984,4.61149787902832,51.61915588378906,42.93266296386719,28.243539810180664,87.42137145996094,24.10226058959961,30.25725746154785,28.46793937683105,9.48672866821289,53.74550247192383,392.7406005859375,13.139653205871582,21.80589485168457,23.78571319580078,9.796626091003418,31.18398666381836,27.28616523742676,10.32640266418457,25.267038345336918,18.436241149902344,29.65711784362793,38.2003059387207,7.585798740386963,9.124919891357422,3.2579362392425537,85.61160278320312,39.89714050292969,13.593950271606444,2.3531863689422607,3.0723445415496826,132.59275817871094,5.228687763214111,3.8816540241241455,53.80412673950195,102.9719696044922,57.15113830566406,12.707717895507812,56.61244583129883,4.217555522918701,32.55118179321289,7.293971538543701,71.9381103515625,41.67481994628906,36.25648880004883,11.37681770324707,26.637460708618164,67.35436248779297,37.14777374267578,8.938023567199707,49.909576416015625,33.44078826904297,44.74565505981445,76.75629425048828,40.62097930908203
2018-07-12,46.59477615356445,20.28003692626953,29.60859680175781,5.185946941375732,23.648399353027344,147.71273803710938,3.817905187606812,4.603526592254639,18.620193481445312,7.622560977935791,46.07916259765625,56.64048385620117,37.93057632446289,77.60665130615234,36.65050506591797,21.2485466003418,4.833956241607666,52.07522201538086,43.96086120605469,28.087371826171875,87.09281158447266,24.09248733520508,30.45431900024414,27.896944046020508,9.529271125793455,52.9285774230957,389.3003234863281,13.117505073547363,21.68791389465332,23.579421997070312,9.753053665161133,31.121721267700195,26.318044662475582,10.270699501037598,25.66136932373047,18.111547470092773,30.15172004699707,38.0031852722168,7.729288101196289,9.17526626586914,3.317660093307495,85.98174285888672,39.93928527832031,13.47788143157959,2.3531863689422607,3.063173294067383,131.04820251464844,5.247196674346924,3.9112844467163086,53.30442810058594,103.20382690429688,55.56361389160156,12.585596084594728,57.325931549072266,4.240813255310059,32.46803665161133,7.293971538543701,71.08218383789062,42.01510238647461,36.032806396484375,11.392007827758787,25.959030151367188,67.05088806152344,37.22024154663086,8.78307056427002,48.71614074707031,33.28390121459961,44.7137451171875,76.2337417602539,40.177520751953125
2018-07-13,45.834590911865234,20.206954956054688,29.300094604492188,5.2427287101745605,23.467567443847656,146.7380828857422,3.949740171432495,4.551656246185303,18.717164993286133,7.607571601867676,45.1555290222168,56.63328170776367,37.9504280090332,77.8184585571289,36.26254653930664,21.034183502197266,4.888067245483398,50.92745208740234,43.67633438110352,27.93832015991211,86.8737564086914,24.038684844970703,30.47852325439453,27.51628875732422,9.563302993774414,52.47110366821289,388.6296997070313,12.984636306762695,21.45193290710449,23.558799743652344,9.600550651550291,30.903751373291016,25.856319427490234,10.201065063476562,25.490726470947266,17.897722244262695,30.081966400146484,37.60897445678711,7.557101249694824,9.17526626586914,3.4341206550598145,85.58746337890625,40.917118072509766,13.354982376098633,2.360274314880371,3.063173294067383,129.1931610107422,5.237941741943359,3.9112844467163086,52.92183303833008,103.45065307617188,54.47500228881836,12.362906455993652,57.30364990234375,4.202049255371094,32.8920783996582,7.22740364074707,70.18550872802734,41.76894378662109,35.59943389892578,11.392007827758787,25.35200881958008,66.01055145263672,36.894134521484375,8.7689847946167,48.3984603881836,34.02354431152344,44.17905807495117,75.54570007324219,39.573516845703125
2018-07-16,45.92403793334961,20.572362899780277,29.819276809692383,5.19225549697876,24.478609085083008,147.87413024902344,3.944465398788452,4.571107864379883,18.38584899902344,7.749980449676514,45.18973922729492,56.98019027709961,38.24160003662109,78.19315338134766,36.65050506591797,21.101173400878903,4.876041889190674,52.797325134277344,44.2841911315918,28.37840843200684,87.45267486572266,23.93597412109375,30.582239151000977,27.85617446899414,10.32904815673828,53.12464141845703,393.1778869628906,13.206088066101074,21.72477912902832,23.703203201293945,9.687695503234863,30.95046043395996,25.52120018005371,10.375144958496094,25.520702362060547,18.135303497314453,30.12001037597656,38.16088104248047,7.384913444519043,9.269660949707031,3.40724515914917,88.98329162597656,40.4366340637207,13.60077667236328,2.367362260818481,3.0906870365142822,130.48941040039062,5.293467044830322,3.893505573272705,53.327857971191406,106.10150909423828,54.97394561767578,12.578409194946287,57.6455307006836,4.240813255310059,33.01679611206055,7.322500705718994,71.16368103027344,41.920989990234375,36.09572219848633,11.559090614318848,25.35200881958008,66.79948425292969,37.1767692565918,8.952112197875977,48.93079376220703,33.50056838989258,45.4798469543457,76.73016357421875,40.05519485473633
2018-07-17,45.47686004638672,20.49927520751953,29.774139404296875,5.154402732849121,24.66766166687012,147.22218322753906,4.07102632522583,4.441430568695068,18.648475646972656,7.555105209350586,46.05178451538086,56.77781295776367,38.1754264831543,78.20943450927734,36.230865478515625,21.168161392211918,5.062427043914795,52.71370697021485,44.16132736206055,28.42098617553711,88.21148681640625,23.882173538208008,30.48543739318848,27.964921951293945,10.099327087402344,53.48409271240234,390.5539855957031,12.681982040405272,21.769023895263672,23.703203201293945,9.68043327331543,31.01272392272949,26.24356842041016,10.389074325561523,25.571435928344727,18.032350540161133,29.828332901000977,38.2003059387207,7.528403282165527,9.087162017822266,3.4818994998931885,88.91889953613281,41.406028747558594,13.696361541748049,2.331922769546509,3.0906870365142822,130.7843017578125,5.386011600494385,3.852022409439087,53.39030456542969,106.5457992553711,54.65642929077149,12.67180061340332,57.452293395996094,4.132273674011231,33.61543273925781,7.312991142272949,70.91915130615234,41.78341674804688,36.347354888916016,11.53630542755127,25.209178924560547,66.54806518554688,37.1767692565918,8.930980682373047,49.22271728515625,33.41837692260742,45.13669967651367,76.97400665283203,40.56744766235352
2018-07-18,46.14761734008789,20.718521118164062,31.30158805847168,5.122858047485352,24.766292572021484,147.45457458496094,3.997199296951294,4.506270408630371,18.670700073242188,7.5251264572143555,45.90811538696289,57.07415008544922,38.19528198242188,79.12995910644531,36.69800567626953,21.20165634155273,5.06843900680542,53.0937728881836,44.3876838684082,29.13080406188965,89.34580993652344,23.69632339477539,30.43012237548828,28.33878898620605,10.277998924255373,54.61144256591797,393.5470581054688,12.57125186920166,22.299978256225582,23.74445343017578,9.760316848754885,31.339672088623047,26.14675712585449,10.47959327697754,25.592187881469727,18.40456199645996,30.075639724731445,39.97431182861328,7.471007823944092,9.093456268310549,3.455024242401123,89.74774932861328,40.97611999511719,13.8602294921875,2.31774640083313,3.0723445415496826,135.42579650878906,5.386011600494385,3.84609603881836,53.78849792480469,107.24614715576172,56.28932571411133,12.973506927490234,57.28878402709961,4.178791046142578,32.917022705078125,7.36053991317749,71.48976135253906,41.81962585449219,37.032371520996094,11.695793151855469,25.316301345825195,67.30229187011719,36.75645065307617,8.96619701385498,50.210079193115234,32.843101501464844,45.144676208496094,79.11656188964844,41.39316940307617
2018-07-19,46.23704147338867,20.49927520751953,30.66953468322754,5.135472774505615,24.388185501098636,146.35723876953125,4.007745265960693,4.486817836761475,18.42019271850586,7.375223159790039,45.4565658569336,56.47426986694336,38.00337219238281,79.19512176513672,36.5396614074707,20.88681411743164,5.026352405548096,52.440059661865234,44.297122955322266,28.861083984375,89.69002532958984,23.36374855041504,30.21232414245605,28.51551818847656,10.226950645446776,53.45141220092773,391.5354614257813,12.748417854309082,20.87673568725586,23.579421997070312,9.818415641784668,31.42530632019043,25.58077621459961,10.444778442382812,25.40540313720703,18.467912673950195,29.891735076904297,40.250274658203125,7.394480228424072,9.043112754821776,3.478912353515625,88.42803192138672,39.98143768310547,14.085543632507324,2.3248353004455566,3.0815155506134038,134.09860229492188,5.423028469085693,3.810538768768311,54.16328811645508,105.96592712402344,56.47075653076172,12.657430648803713,56.80569076538086,4.194295883178711,32.16870880126953,7.389069080352783,71.97885131835938,41.64585876464844,35.31285095214844,11.642632484436035,25.780494689941406,67.31965637207031,37.22024154663086,9.057759284973145,49.9009895324707,32.50689697265625,44.9531478881836,79.5259017944336,40.67449569702149
2018-07-20,46.371192932128906,20.38965606689453,31.1887321472168,5.103929042816162,24.766292572021484,148.18399047851562,4.239773273468018,4.519237041473389,18.666656494140625,7.465163707733154,46.291263580322266,57.07415008544922,38.32100296020508,79.95268249511719,37.83022689819336,21.33563232421875,5.363046169281006,52.61488723754883,44.27774429321289,28.53455924987793,90.43319702148438,23.368633270263672,30.55803871154785,28.69904899597168,10.235456466674805,54.10496139526367,393.0709838867188,12.999399185180664,21.009471893310547,23.538164138793945,9.854723930358888,33.39473342895508,26.526554107666016,10.514410018920898,25.70057487487793,18.428319931030277,30.043926239013672,40.72334289550781,7.547534465789795,9.187851905822754,3.643154859542847,89.54658508300781,40.28489685058594,14.010440826416016,2.339010238647461,3.099858283996582,134.2770538330078,5.487808704376221,3.822391986846924,54.45998764038086,107.31391143798828,57.10578536987305,12.801102638244627,57.46715545654297,4.209802627563477,32.65926742553711,7.408088207244873,72.83478546142578,41.928218841552734,34.90744400024414,11.6806058883667,26.066146850585938,67.86585998535156,37.00283050537109,9.092975616455078,50.210079193115234,33.037349700927734,45.01700210571289,78.68978881835938,40.52922439575195
2018-07-23,46.639495849609375,20.718521118164062,31.71543884277344,5.097620964050293,25.275924682617188,147.15762329101562,4.208131790161133,4.551656246185303,18.39595031738281,7.495146751403809,45.50445938110352,57.18254852294922,38.25482940673828,80.97909545898438,39.62751388549805,21.22845458984375,5.266847610473633,53.36740493774414,45.01494216918945,28.768802642822266,90.70700073242188,23.27570533752441,30.592605590820312,29.025339126586918,10.363081932067873,54.35820007324219,403.8095397949219,13.065835952758787,21.52566719055176,23.806346893310547,10.029016494750977,34.507896423339844,26.15420150756836,10.70241355895996,25.14943504333496,18.61838722229004,30.30390930175781,41.1569938659668,7.662327289581299,9.2633695602417,3.574470996856689,91.21229553222656,39.79598236083984,14.228925704956056,2.3248353004455566,3.2374255657196045,135.54222106933594,5.75618314743042,3.84609603881836,55.272003173828125,108.56403350830078,57.60471725463867,13.124363899230955,57.48202896118164,4.240813255310059,32.94196319580078,7.693380832672119,73.44615173339844,41.82685852050781,35.47361373901367,11.786931991577148,26.51606559753418,69.05357360839844,37.58984375,9.184537887573242,51.19744491577149,33.2614860534668,46.28585052490234,80.14425659179688,41.13322067260742
2018-07-24,45.47686004638672,20.38965606689453,31.143579483032227,5.097620964050293,25.341686248779297,148.42922973632812,4.30305290222168,4.629461765289307,18.78786849975586,7.6000776290893555,46.53755569458008,57.11750411987305,38.466583251953125,80.16447448730469,40.25300598144531,21.55669212341309,5.387094497680664,54.02110290527344,44.6334114074707,28.42098617553711,89.21282958984375,23.26102828979492,30.717071533203125,28.78742027282715,10.448164939880373,53.89255905151367,400.0875244140625,13.07321834564209,21.628915786743164,23.538164138793945,9.484356880187988,34.274375915527344,26.757421493530277,10.646710395812988,25.073339462280277,18.27784919738769,30.69705390930176,40.64449691772461,7.73885440826416,9.464746475219728,3.625236988067627,91.8560562133789,40.32704544067383,14.30402946472168,2.367362260818481,3.209912061691284,134.44781494140625,5.74692964553833,3.946841955184937,54.32724380493164,107.80347442626952,56.96970748901367,13.124363899230955,57.73472213745117,4.279577732086182,32.900390625,7.712399959564209,72.67174530029297,41.928218841552734,35.54352188110352,12.189448356628418,26.423229217529297,69.15763092041016,37.43041610717773,9.14228057861328,50.14997100830078,33.29884719848633,46.56517028808594,78.58529663085938,39.94818115234375
2018-07-25,44.62725067138672,20.133869171142575,30.692119598388672,5.021914482116699,25.538959503173828,150.02357482910156,4.434886455535889,4.603526592254639,19.19191169738769,7.6000776290893555,48.61745834350586,57.62342071533203,38.88348007202149,80.66954803466797,39.30290222167969,21.938522338867188,5.783912658691406,54.5151596069336,44.17426681518555,28.33581924438477,89.11112213134766,23.19744873046875,31.125009536743164,28.243621826171875,10.363081932067873,53.20633316040039,400.2428894042969,12.903434753417969,21.584667205810547,21.702146530151367,9.201132774353027,33.88514709472656,27.591493606567383,10.514410018920898,25.241674423217773,18.05611228942871,30.75411605834961,40.56565475463867,7.710156917572021,9.489917755126951,3.789478302001953,92.68489074707033,40.88339614868164,14.242581367492676,2.360274314880371,3.219083309173584,133.66392517089844,5.737674713134766,3.929062843322754,53.78070068359375,107.47209930419922,56.7429084777832,13.138731002807615,58.06027603149414,4.287330627441406,32.883758544921875,7.721909523010254,71.85657501220703,42.7174186706543,35.42469024658203,12.197043418884276,25.887619018554688,64.14655303955078,37.40867233276367,8.895763397216797,49.1368408203125,33.67239761352539,46.46940231323242,76.93049621582031,39.39002990722656
2018-07-26,45.47686004638672,20.426204681396484,31.04575729370117,5.0471510887146,25.432104110717773,148.34535217285156,4.2555928230285645,4.571107864379883,18.54342460632324,7.540116786956787,48.86374282836914,57.43549346923828,38.678340911865234,80.57178497314453,40.53804016113281,21.905029296875,5.621578693389893,54.22635269165039,44.3359375,28.364208221435547,86.38875579833984,23.01648330688477,31.16650390625,28.56989860534668,10.380099296569824,53.92522811889648,400.7484130859375,12.888670921325684,21.7911434173584,21.764036178588867,9.448042869567873,34.25101089477539,27.35318756103516,10.660637855529783,25.190940856933597,18.428319931030277,30.46243095397949,40.3685302734375,7.9875688552856445,9.502503395080566,3.681973457336426,92.41932678222656,40.3354721069336,14.433754920959473,2.339010238647461,3.209912061691284,134.24600219726562,5.709911823272705,3.899432182312012,53.757266998291016,107.3817138671875,57.10578536987305,13.21056079864502,58.0302619934082,4.302836418151856,32.35163116455078,7.740930080413818,72.34566497802734,42.4133186340332,35.690311431884766,12.204636573791504,26.851707458496094,63.9558219909668,37.9449462890625,8.444989204406738,49.45451736450195,33.635040283203125,46.53325653076172,77.4443359375,39.52002716064453
2018-07-27,44.34106063842773,20.24349403381348,30.57172203063965,5.053459167480469,25.530742645263672,148.1645965576172,4.3505144119262695,4.655396938323975,18.58180809020996,7.622560977935791,48.932167053222656,57.55112075805664,38.81730651855469,80.7265625,40.08674240112305,22.012210845947266,5.777899265289307,54.49237823486328,44.0125846862793,28.463584899902344,87.4448471069336,23.1632137298584,31.29788017272949,28.08047866821289,10.567279815673828,53.88438034057617,395.6463317871094,13.02892780303955,21.761653900146484,22.09410858154297,9.411734580993652,33.9941291809082,27.14466667175293,10.799901008605955,25.28549194335937,18.452075958251957,30.570232391357425,39.93489074707031,8.341508865356445,9.578022003173828,3.708852767944336,93.36886596679688,40.55463790893555,14.522516250610352,2.346098661422729,3.2374255657196045,136.29510498046875,5.75618314743042,3.923137426376343,54.45217514038086,108.7448272705078,56.788272857666016,13.332684516906738,58.075286865234375,4.341601371765137,32.77566909790039,7.721909523010254,71.2452163696289,42.55812454223633,35.87203598022461,12.257800102233888,26.7802848815918,62.40398788452149,38.11885833740234,8.353425025939941,48.89643478393555,33.94136047363281,46.78862380981445,76.72146606445312,39.51237106323242
2018-07-30,43.33046722412109,20.060791015625,30.46638298034668,5.173131942749023,25.736236572265625,148.1194305419922,4.366335391998291,4.713752269744873,18.686857223510746,7.71999979019165,47.61855316162109,57.666770935058594,38.97612380981445,80.20521545410156,39.833377838134766,21.938522338867188,5.904160022735596,54.94841766357422,43.45645523071289,28.442296981811523,87.39788818359375,23.089847564697266,31.46728134155273,27.733810424804688,10.882086753845217,53.16548538208008,400.0583190917969,13.176560401916504,21.938634872436523,22.341663360595703,9.433521270751951,33.566001892089844,26.727628707885746,10.785974502563477,24.48299598693848,18.459997177124023,30.544864654541016,39.81661987304688,8.42760181427002,9.596900939941406,3.7685739994049072,93.93218231201172,40.790672302246094,14.440585136413574,2.346098661422729,3.2741103172302246,136.3339385986328,5.848726749420166,4.000176906585693,54.64736557006836,109.4677505493164,56.7429084777832,13.519454956054688,58.3303337097168,4.384820938110352,32.742408752441406,8.0072021484375,71.20446014404297,42.70293426513672,35.955909729003906,12.38690948486328,26.7802848815918,61.78843688964844,38.39423751831055,8.304121971130371,48.57876586914063,34.01606369018555,46.676902770996094,76.66920471191406,40.047550201416016
2018-07-31,41.67594909667969,19.731922149658203,30.481426239013672,4.957845687866211,25.38278579711914,147.6675567626953,4.260865211486816,4.733203411102295,18.890899658203125,7.749980449676514,46.735965728759766,57.29818344116211,39.20772552490234,79.28473663330078,39.29498291015625,21.978715896606445,5.807961940765381,54.64439392089844,43.197792053222656,28.42798614501953,86.43569946289062,22.454036712646484,31.539873123168945,27.822172164916992,11.111811637878418,53.07529067993164,395.3546752929688,13.206088066101074,21.82064819335937,22.217884063720703,9.317326545715332,33.23905563354492,26.53400230407715,10.751161575317385,23.83039093017578,18.364965438842773,30.703388214111328,39.6195068359375,8.446733474731445,9.60948657989502,3.580444574356079,92.49981689453124,40.67265701293945,14.249407768249512,2.3531863689422607,3.1548852920532227,134.5487823486328,5.66364049911499,4.017956256866455,54.77229690551758,109.06863403320312,56.69756317138672,13.368602752685549,58.48787689208984,4.392678260803223,32.6093864440918,7.579263687133789,68.22909545898438,42.84773254394531,35.51557159423828,12.470450401306152,26.387510299682617,62.325958251953125,38.41599655151367,8.205513000488281,48.698974609375,34.29996871948242,45.71926498413086,76.40792846679688,39.52765274047852
